frame_path,dive_type,position,difficulty,score
train\2020_olympics_dive_21\frame_64.jpg,Inward 3 1/2 Somersaults,Tuck,3.2,91.2
train\2020_olympics_dive_21\frame_66.jpg,Inward 3 1/2 Somersaults,Tuck,3.2,91.2
train\2020_olympics_dive_21\frame_68.jpg,Inward 3 1/2 Somersaults,Tuck,3.2,91.2
train\2020_olympics_dive_21\frame_70.jpg,Inward 3 1/2 Somersaults,Tuck,3.2,91.2
train\2020_olympics_dive_21\frame_72.jpg,Inward 3 1/2 Somersaults,Tuck,3.2,91.2
train\2020_olympics_dive_21\frame_74.jpg,Inward 3 1/2 Somersaults,Tuck,3.2,91.2
train\2020_olympics_dive_21\frame_76.jpg,Inward 3 1/2 Somersaults,Tuck,3.2,91.2
train\2020_olympics_dive_21\frame_78.jpg,Inward 3 1/2 Somersaults,Tuck,3.2,91.2
train\2020_olympics_dive_21\frame_8.jpg,Inward 3 1/2 Somersaults,Tuck,3.2,91.2
train\2020_olympics_dive_21\frame_80.jpg,Inward 3 1/2 Somersaults,Tuck,3.2,91.2
train\2020_olympics_dive_21\frame_82.jpg,Inward 3 1/2 Somersaults,Tuck,3.2,91.2
train\2020_olympics_dive_21\frame_84.jpg,Inward 3 1/2 Somersaults,Tuck,3.2,91.2
train\2020_olympics_dive_21\frame_86.jpg,Inward 3 1/2 Somersaults,Tuck,3.2,91.2
train\2020_olympics_dive_21\frame_88.jpg,Inward 3 1/2 Somersaults,Tuck,3.2,91.2
train\2020_olympics_dive_21\frame_90.jpg,Inward 3 1/2 Somersaults,Tuck,3.2,91.2
train\2020_olympics_dive_21\frame_92.jpg,Inward 3 1/2 Somersaults,Tuck,3.2,91.2
train\2020_olympics_dive_21\frame_94.jpg,Inward 3 1/2 Somersaults,Tuck,3.2,91.2
train\2020_olympics_dive_21\frame_96.jpg,Inward 3 1/2 Somersaults,Tuck,3.2,91.2
train\2020_olympics_dive_21\frame_98.jpg,Inward 3 1/2 Somersaults,Tuck,3.2,91.2
train\2020_olympics_dive_22\frame_0.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,91.8
train\2020_olympics_dive_22\frame_10.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,91.8
train\2020_olympics_dive_22\frame_12.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,91.8
train\2020_olympics_dive_22\frame_14.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,91.8
train\2020_olympics_dive_22\frame_16.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,91.8
train\2020_olympics_dive_22\frame_18.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,91.8
train\2020_olympics_dive_22\frame_2.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,91.8
train\2020_olympics_dive_22\frame_20.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,91.8
train\2020_olympics_dive_22\frame_22.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,91.8
train\2020_olympics_dive_22\frame_24.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,91.8
train\2020_olympics_dive_22\frame_26.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,91.8
train\2020_olympics_dive_22\frame_28.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,91.8
train\2020_olympics_dive_22\frame_30.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,91.8
train\2020_olympics_dive_22\frame_32.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,91.8
train\2020_olympics_dive_22\frame_34.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,91.8
train\2020_olympics_dive_22\frame_36.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,91.8
train\2020_olympics_dive_22\frame_38.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,91.8
train\2020_olympics_dive_22\frame_4.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,91.8
train\2020_olympics_dive_22\frame_40.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,91.8
train\2020_olympics_dive_22\frame_42.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,91.8
train\2020_olympics_dive_22\frame_44.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,91.8
train\2020_olympics_dive_22\frame_46.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,91.8
train\2020_olympics_dive_22\frame_48.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,91.8
train\2020_olympics_dive_22\frame_50.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,91.8
train\2020_olympics_dive_22\frame_52.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,91.8
train\2020_olympics_dive_22\frame_54.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,91.8
train\2020_olympics_dive_22\frame_56.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,91.8
train\2020_olympics_dive_22\frame_58.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,91.8
train\2020_olympics_dive_22\frame_6.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,91.8
train\2020_olympics_dive_22\frame_60.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,91.8
train\2020_olympics_dive_22\frame_62.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,91.8
train\2020_olympics_dive_22\frame_64.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,91.8
train\2020_olympics_dive_22\frame_66.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,91.8
train\2020_olympics_dive_22\frame_68.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,91.8
train\2020_olympics_dive_22\frame_70.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,91.8
train\2020_olympics_dive_22\frame_72.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,91.8
train\2020_olympics_dive_22\frame_74.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,91.8
train\2020_olympics_dive_22\frame_8.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,91.8
train\2020_olympics_dive_23\frame_0.jpg,Inward 3 1/2 Somersaults,Pike,3.5,94.5
train\2020_olympics_dive_23\frame_10.jpg,Inward 3 1/2 Somersaults,Pike,3.5,94.5
train\2020_olympics_dive_23\frame_100.jpg,Inward 3 1/2 Somersaults,Pike,3.5,94.5
train\2020_olympics_dive_23\frame_102.jpg,Inward 3 1/2 Somersaults,Pike,3.5,94.5
train\2020_olympics_dive_23\frame_104.jpg,Inward 3 1/2 Somersaults,Pike,3.5,94.5
train\2020_olympics_dive_23\frame_106.jpg,Inward 3 1/2 Somersaults,Pike,3.5,94.5
train\2020_olympics_dive_23\frame_108.jpg,Inward 3 1/2 Somersaults,Pike,3.5,94.5
train\2020_olympics_dive_23\frame_110.jpg,Inward 3 1/2 Somersaults,Pike,3.5,94.5
train\2020_olympics_dive_23\frame_112.jpg,Inward 3 1/2 Somersaults,Pike,3.5,94.5
train\2020_olympics_dive_23\frame_114.jpg,Inward 3 1/2 Somersaults,Pike,3.5,94.5
train\2020_olympics_dive_23\frame_116.jpg,Inward 3 1/2 Somersaults,Pike,3.5,94.5
train\2020_olympics_dive_23\frame_118.jpg,Inward 3 1/2 Somersaults,Pike,3.5,94.5
train\2020_olympics_dive_23\frame_12.jpg,Inward 3 1/2 Somersaults,Pike,3.5,94.5
train\2020_olympics_dive_23\frame_120.jpg,Inward 3 1/2 Somersaults,Pike,3.5,94.5
train\2020_olympics_dive_23\frame_122.jpg,Inward 3 1/2 Somersaults,Pike,3.5,94.5
train\2020_olympics_dive_23\frame_124.jpg,Inward 3 1/2 Somersaults,Pike,3.5,94.5
train\2020_olympics_dive_23\frame_126.jpg,Inward 3 1/2 Somersaults,Pike,3.5,94.5
train\2020_olympics_dive_23\frame_128.jpg,Inward 3 1/2 Somersaults,Pike,3.5,94.5
train\2020_olympics_dive_23\frame_130.jpg,Inward 3 1/2 Somersaults,Pike,3.5,94.5
train\2020_olympics_dive_23\frame_132.jpg,Inward 3 1/2 Somersaults,Pike,3.5,94.5
train\2020_olympics_dive_23\frame_134.jpg,Inward 3 1/2 Somersaults,Pike,3.5,94.5
train\2020_olympics_dive_23\frame_136.jpg,Inward 3 1/2 Somersaults,Pike,3.5,94.5
train\2020_olympics_dive_23\frame_138.jpg,Inward 3 1/2 Somersaults,Pike,3.5,94.5
train\2020_olympics_dive_23\frame_14.jpg,Inward 3 1/2 Somersaults,Pike,3.5,94.5
train\2020_olympics_dive_23\frame_140.jpg,Inward 3 1/2 Somersaults,Pike,3.5,94.5
train\2020_olympics_dive_23\frame_142.jpg,Inward 3 1/2 Somersaults,Pike,3.5,94.5
train\2020_olympics_dive_23\frame_144.jpg,Inward 3 1/2 Somersaults,Pike,3.5,94.5
train\2020_olympics_dive_23\frame_146.jpg,Inward 3 1/2 Somersaults,Pike,3.5,94.5
train\2020_olympics_dive_23\frame_148.jpg,Inward 3 1/2 Somersaults,Pike,3.5,94.5
train\2020_olympics_dive_23\frame_16.jpg,Inward 3 1/2 Somersaults,Pike,3.5,94.5
train\2020_olympics_dive_23\frame_18.jpg,Inward 3 1/2 Somersaults,Pike,3.5,94.5
train\2020_olympics_dive_23\frame_2.jpg,Inward 3 1/2 Somersaults,Pike,3.5,94.5
train\2020_olympics_dive_23\frame_20.jpg,Inward 3 1/2 Somersaults,Pike,3.5,94.5
train\2020_olympics_dive_23\frame_22.jpg,Inward 3 1/2 Somersaults,Pike,3.5,94.5
train\2020_olympics_dive_23\frame_24.jpg,Inward 3 1/2 Somersaults,Pike,3.5,94.5
train\2020_olympics_dive_23\frame_26.jpg,Inward 3 1/2 Somersaults,Pike,3.5,94.5
train\2020_olympics_dive_23\frame_28.jpg,Inward 3 1/2 Somersaults,Pike,3.5,94.5
train\2020_olympics_dive_23\frame_30.jpg,Inward 3 1/2 Somersaults,Pike,3.5,94.5
train\2020_olympics_dive_23\frame_32.jpg,Inward 3 1/2 Somersaults,Pike,3.5,94.5
train\2020_olympics_dive_23\frame_34.jpg,Inward 3 1/2 Somersaults,Pike,3.5,94.5
train\2020_olympics_dive_23\frame_36.jpg,Inward 3 1/2 Somersaults,Pike,3.5,94.5
train\2020_olympics_dive_23\frame_38.jpg,Inward 3 1/2 Somersaults,Pike,3.5,94.5
train\2020_olympics_dive_23\frame_4.jpg,Inward 3 1/2 Somersaults,Pike,3.5,94.5
train\2020_olympics_dive_23\frame_40.jpg,Inward 3 1/2 Somersaults,Pike,3.5,94.5
train\2020_olympics_dive_23\frame_42.jpg,Inward 3 1/2 Somersaults,Pike,3.5,94.5
train\2020_olympics_dive_23\frame_44.jpg,Inward 3 1/2 Somersaults,Pike,3.5,94.5
train\2020_olympics_dive_23\frame_46.jpg,Inward 3 1/2 Somersaults,Pike,3.5,94.5
train\2020_olympics_dive_23\frame_48.jpg,Inward 3 1/2 Somersaults,Pike,3.5,94.5
train\2020_olympics_dive_23\frame_50.jpg,Inward 3 1/2 Somersaults,Pike,3.5,94.5
train\2020_olympics_dive_23\frame_52.jpg,Inward 3 1/2 Somersaults,Pike,3.5,94.5
train\2020_olympics_dive_23\frame_54.jpg,Inward 3 1/2 Somersaults,Pike,3.5,94.5
train\2020_olympics_dive_23\frame_56.jpg,Inward 3 1/2 Somersaults,Pike,3.5,94.5
train\2020_olympics_dive_23\frame_58.jpg,Inward 3 1/2 Somersaults,Pike,3.5,94.5
train\2020_olympics_dive_23\frame_6.jpg,Inward 3 1/2 Somersaults,Pike,3.5,94.5
train\2020_olympics_dive_23\frame_60.jpg,Inward 3 1/2 Somersaults,Pike,3.5,94.5
train\2020_olympics_dive_23\frame_62.jpg,Inward 3 1/2 Somersaults,Pike,3.5,94.5
train\2020_olympics_dive_23\frame_64.jpg,Inward 3 1/2 Somersaults,Pike,3.5,94.5
train\2020_olympics_dive_23\frame_66.jpg,Inward 3 1/2 Somersaults,Pike,3.5,94.5
train\2020_olympics_dive_23\frame_68.jpg,Inward 3 1/2 Somersaults,Pike,3.5,94.5
train\2020_olympics_dive_23\frame_70.jpg,Inward 3 1/2 Somersaults,Pike,3.5,94.5
train\2020_olympics_dive_23\frame_72.jpg,Inward 3 1/2 Somersaults,Pike,3.5,94.5
train\2020_olympics_dive_23\frame_74.jpg,Inward 3 1/2 Somersaults,Pike,3.5,94.5
train\2020_olympics_dive_23\frame_76.jpg,Inward 3 1/2 Somersaults,Pike,3.5,94.5
train\2020_olympics_dive_23\frame_78.jpg,Inward 3 1/2 Somersaults,Pike,3.5,94.5
train\2020_olympics_dive_23\frame_8.jpg,Inward 3 1/2 Somersaults,Pike,3.5,94.5
train\2020_olympics_dive_23\frame_80.jpg,Inward 3 1/2 Somersaults,Pike,3.5,94.5
train\2020_olympics_dive_23\frame_82.jpg,Inward 3 1/2 Somersaults,Pike,3.5,94.5
train\2020_olympics_dive_23\frame_84.jpg,Inward 3 1/2 Somersaults,Pike,3.5,94.5
train\2020_olympics_dive_23\frame_86.jpg,Inward 3 1/2 Somersaults,Pike,3.5,94.5
train\2020_olympics_dive_23\frame_88.jpg,Inward 3 1/2 Somersaults,Pike,3.5,94.5
train\2020_olympics_dive_23\frame_90.jpg,Inward 3 1/2 Somersaults,Pike,3.5,94.5
train\2020_olympics_dive_23\frame_92.jpg,Inward 3 1/2 Somersaults,Pike,3.5,94.5
train\2020_olympics_dive_23\frame_94.jpg,Inward 3 1/2 Somersaults,Pike,3.5,94.5
train\2020_olympics_dive_23\frame_96.jpg,Inward 3 1/2 Somersaults,Pike,3.5,94.5
train\2020_olympics_dive_23\frame_98.jpg,Inward 3 1/2 Somersaults,Pike,3.5,94.5
train\2020_olympics_dive_24\frame_0.jpg,Inward 3 1/2 Somersaults,Tuck,3.2,81.6
train\2020_olympics_dive_24\frame_10.jpg,Inward 3 1/2 Somersaults,Tuck,3.2,81.6
train\2020_olympics_dive_24\frame_100.jpg,Inward 3 1/2 Somersaults,Tuck,3.2,81.6
train\2020_olympics_dive_24\frame_102.jpg,Inward 3 1/2 Somersaults,Tuck,3.2,81.6
train\2020_olympics_dive_24\frame_104.jpg,Inward 3 1/2 Somersaults,Tuck,3.2,81.6
train\2020_olympics_dive_24\frame_106.jpg,Inward 3 1/2 Somersaults,Tuck,3.2,81.6
train\2020_olympics_dive_24\frame_108.jpg,Inward 3 1/2 Somersaults,Tuck,3.2,81.6
train\2020_olympics_dive_24\frame_110.jpg,Inward 3 1/2 Somersaults,Tuck,3.2,81.6
train\2020_olympics_dive_24\frame_112.jpg,Inward 3 1/2 Somersaults,Tuck,3.2,81.6
train\2020_olympics_dive_24\frame_114.jpg,Inward 3 1/2 Somersaults,Tuck,3.2,81.6
train\2020_olympics_dive_24\frame_116.jpg,Inward 3 1/2 Somersaults,Tuck,3.2,81.6
train\2020_olympics_dive_24\frame_118.jpg,Inward 3 1/2 Somersaults,Tuck,3.2,81.6
train\2020_olympics_dive_24\frame_12.jpg,Inward 3 1/2 Somersaults,Tuck,3.2,81.6
train\2020_olympics_dive_24\frame_120.jpg,Inward 3 1/2 Somersaults,Tuck,3.2,81.6
train\2020_olympics_dive_24\frame_122.jpg,Inward 3 1/2 Somersaults,Tuck,3.2,81.6
train\2020_olympics_dive_24\frame_124.jpg,Inward 3 1/2 Somersaults,Tuck,3.2,81.6
train\2020_olympics_dive_24\frame_14.jpg,Inward 3 1/2 Somersaults,Tuck,3.2,81.6
train\2020_olympics_dive_24\frame_16.jpg,Inward 3 1/2 Somersaults,Tuck,3.2,81.6
train\2020_olympics_dive_24\frame_18.jpg,Inward 3 1/2 Somersaults,Tuck,3.2,81.6
train\2020_olympics_dive_24\frame_2.jpg,Inward 3 1/2 Somersaults,Tuck,3.2,81.6
train\2020_olympics_dive_24\frame_20.jpg,Inward 3 1/2 Somersaults,Tuck,3.2,81.6
train\2020_olympics_dive_24\frame_22.jpg,Inward 3 1/2 Somersaults,Tuck,3.2,81.6
train\2020_olympics_dive_24\frame_24.jpg,Inward 3 1/2 Somersaults,Tuck,3.2,81.6
train\2020_olympics_dive_24\frame_26.jpg,Inward 3 1/2 Somersaults,Tuck,3.2,81.6
train\2020_olympics_dive_24\frame_28.jpg,Inward 3 1/2 Somersaults,Tuck,3.2,81.6
train\2020_olympics_dive_24\frame_30.jpg,Inward 3 1/2 Somersaults,Tuck,3.2,81.6
train\2020_olympics_dive_24\frame_32.jpg,Inward 3 1/2 Somersaults,Tuck,3.2,81.6
train\2020_olympics_dive_24\frame_34.jpg,Inward 3 1/2 Somersaults,Tuck,3.2,81.6
train\2020_olympics_dive_24\frame_36.jpg,Inward 3 1/2 Somersaults,Tuck,3.2,81.6
train\2020_olympics_dive_24\frame_38.jpg,Inward 3 1/2 Somersaults,Tuck,3.2,81.6
train\2020_olympics_dive_24\frame_4.jpg,Inward 3 1/2 Somersaults,Tuck,3.2,81.6
train\2020_olympics_dive_24\frame_40.jpg,Inward 3 1/2 Somersaults,Tuck,3.2,81.6
train\2020_olympics_dive_24\frame_42.jpg,Inward 3 1/2 Somersaults,Tuck,3.2,81.6
train\2020_olympics_dive_24\frame_44.jpg,Inward 3 1/2 Somersaults,Tuck,3.2,81.6
train\2020_olympics_dive_24\frame_46.jpg,Inward 3 1/2 Somersaults,Tuck,3.2,81.6
train\2020_olympics_dive_24\frame_48.jpg,Inward 3 1/2 Somersaults,Tuck,3.2,81.6
train\2020_olympics_dive_24\frame_50.jpg,Inward 3 1/2 Somersaults,Tuck,3.2,81.6
train\2020_olympics_dive_24\frame_52.jpg,Inward 3 1/2 Somersaults,Tuck,3.2,81.6
train\2020_olympics_dive_24\frame_54.jpg,Inward 3 1/2 Somersaults,Tuck,3.2,81.6
train\2020_olympics_dive_24\frame_56.jpg,Inward 3 1/2 Somersaults,Tuck,3.2,81.6
train\2020_olympics_dive_24\frame_58.jpg,Inward 3 1/2 Somersaults,Tuck,3.2,81.6
train\2020_olympics_dive_24\frame_6.jpg,Inward 3 1/2 Somersaults,Tuck,3.2,81.6
train\2020_olympics_dive_24\frame_60.jpg,Inward 3 1/2 Somersaults,Tuck,3.2,81.6
train\2020_olympics_dive_24\frame_62.jpg,Inward 3 1/2 Somersaults,Tuck,3.2,81.6
train\2020_olympics_dive_24\frame_64.jpg,Inward 3 1/2 Somersaults,Tuck,3.2,81.6
train\2020_olympics_dive_24\frame_66.jpg,Inward 3 1/2 Somersaults,Tuck,3.2,81.6
train\2020_olympics_dive_24\frame_68.jpg,Inward 3 1/2 Somersaults,Tuck,3.2,81.6
train\2020_olympics_dive_24\frame_70.jpg,Inward 3 1/2 Somersaults,Tuck,3.2,81.6
train\2020_olympics_dive_24\frame_72.jpg,Inward 3 1/2 Somersaults,Tuck,3.2,81.6
train\2020_olympics_dive_24\frame_74.jpg,Inward 3 1/2 Somersaults,Tuck,3.2,81.6
train\2020_olympics_dive_24\frame_76.jpg,Inward 3 1/2 Somersaults,Tuck,3.2,81.6
train\2020_olympics_dive_24\frame_78.jpg,Inward 3 1/2 Somersaults,Tuck,3.2,81.6
train\2020_olympics_dive_24\frame_8.jpg,Inward 3 1/2 Somersaults,Tuck,3.2,81.6
train\2020_olympics_dive_24\frame_80.jpg,Inward 3 1/2 Somersaults,Tuck,3.2,81.6
train\2020_olympics_dive_24\frame_82.jpg,Inward 3 1/2 Somersaults,Tuck,3.2,81.6
train\2020_olympics_dive_24\frame_84.jpg,Inward 3 1/2 Somersaults,Tuck,3.2,81.6
train\2020_olympics_dive_24\frame_86.jpg,Inward 3 1/2 Somersaults,Tuck,3.2,81.6
train\2020_olympics_dive_24\frame_88.jpg,Inward 3 1/2 Somersaults,Tuck,3.2,81.6
train\2020_olympics_dive_24\frame_90.jpg,Inward 3 1/2 Somersaults,Tuck,3.2,81.6
train\2020_olympics_dive_24\frame_92.jpg,Inward 3 1/2 Somersaults,Tuck,3.2,81.6
train\2020_olympics_dive_24\frame_94.jpg,Inward 3 1/2 Somersaults,Tuck,3.2,81.6
train\2020_olympics_dive_24\frame_96.jpg,Inward 3 1/2 Somersaults,Tuck,3.2,81.6
train\2020_olympics_dive_24\frame_98.jpg,Inward 3 1/2 Somersaults,Tuck,3.2,81.6
train\2020_olympics_dive_25\frame_0.jpg,Armstand Back 3 Somersaults,Tuck,3.3,46.2
train\2020_olympics_dive_25\frame_10.jpg,Armstand Back 3 Somersaults,Tuck,3.3,46.2
train\2020_olympics_dive_25\frame_12.jpg,Armstand Back 3 Somersaults,Tuck,3.3,46.2
train\2020_olympics_dive_25\frame_14.jpg,Armstand Back 3 Somersaults,Tuck,3.3,46.2
train\2020_olympics_dive_25\frame_16.jpg,Armstand Back 3 Somersaults,Tuck,3.3,46.2
train\2020_olympics_dive_25\frame_18.jpg,Armstand Back 3 Somersaults,Tuck,3.3,46.2
train\2020_olympics_dive_25\frame_2.jpg,Armstand Back 3 Somersaults,Tuck,3.3,46.2
train\2020_olympics_dive_25\frame_20.jpg,Armstand Back 3 Somersaults,Tuck,3.3,46.2
train\2020_olympics_dive_25\frame_22.jpg,Armstand Back 3 Somersaults,Tuck,3.3,46.2
train\2020_olympics_dive_25\frame_24.jpg,Armstand Back 3 Somersaults,Tuck,3.3,46.2
train\2020_olympics_dive_25\frame_26.jpg,Armstand Back 3 Somersaults,Tuck,3.3,46.2
train\2020_olympics_dive_25\frame_28.jpg,Armstand Back 3 Somersaults,Tuck,3.3,46.2
train\2020_olympics_dive_25\frame_30.jpg,Armstand Back 3 Somersaults,Tuck,3.3,46.2
train\2020_olympics_dive_25\frame_32.jpg,Armstand Back 3 Somersaults,Tuck,3.3,46.2
train\2020_olympics_dive_25\frame_34.jpg,Armstand Back 3 Somersaults,Tuck,3.3,46.2
train\2020_olympics_dive_25\frame_36.jpg,Armstand Back 3 Somersaults,Tuck,3.3,46.2
train\2020_olympics_dive_25\frame_38.jpg,Armstand Back 3 Somersaults,Tuck,3.3,46.2
train\2020_olympics_dive_25\frame_4.jpg,Armstand Back 3 Somersaults,Tuck,3.3,46.2
train\2020_olympics_dive_25\frame_40.jpg,Armstand Back 3 Somersaults,Tuck,3.3,46.2
train\2020_olympics_dive_25\frame_42.jpg,Armstand Back 3 Somersaults,Tuck,3.3,46.2
train\2020_olympics_dive_25\frame_44.jpg,Armstand Back 3 Somersaults,Tuck,3.3,46.2
train\2020_olympics_dive_25\frame_46.jpg,Armstand Back 3 Somersaults,Tuck,3.3,46.2
train\2020_olympics_dive_25\frame_48.jpg,Armstand Back 3 Somersaults,Tuck,3.3,46.2
train\2020_olympics_dive_25\frame_50.jpg,Armstand Back 3 Somersaults,Tuck,3.3,46.2
train\2020_olympics_dive_25\frame_52.jpg,Armstand Back 3 Somersaults,Tuck,3.3,46.2
train\2020_olympics_dive_25\frame_54.jpg,Armstand Back 3 Somersaults,Tuck,3.3,46.2
train\2020_olympics_dive_25\frame_56.jpg,Armstand Back 3 Somersaults,Tuck,3.3,46.2
train\2020_olympics_dive_25\frame_58.jpg,Armstand Back 3 Somersaults,Tuck,3.3,46.2
train\2020_olympics_dive_25\frame_6.jpg,Armstand Back 3 Somersaults,Tuck,3.3,46.2
train\2020_olympics_dive_25\frame_60.jpg,Armstand Back 3 Somersaults,Tuck,3.3,46.2
train\2020_olympics_dive_25\frame_62.jpg,Armstand Back 3 Somersaults,Tuck,3.3,46.2
train\2020_olympics_dive_25\frame_64.jpg,Armstand Back 3 Somersaults,Tuck,3.3,46.2
train\2020_olympics_dive_25\frame_66.jpg,Armstand Back 3 Somersaults,Tuck,3.3,46.2
train\2020_olympics_dive_25\frame_68.jpg,Armstand Back 3 Somersaults,Tuck,3.3,46.2
train\2020_olympics_dive_25\frame_70.jpg,Armstand Back 3 Somersaults,Tuck,3.3,46.2
train\2020_olympics_dive_25\frame_72.jpg,Armstand Back 3 Somersaults,Tuck,3.3,46.2
train\2020_olympics_dive_25\frame_74.jpg,Armstand Back 3 Somersaults,Tuck,3.3,46.2
train\2020_olympics_dive_25\frame_76.jpg,Armstand Back 3 Somersaults,Tuck,3.3,46.2
train\2020_olympics_dive_25\frame_78.jpg,Armstand Back 3 Somersaults,Tuck,3.3,46.2
train\2020_olympics_dive_25\frame_8.jpg,Armstand Back 3 Somersaults,Tuck,3.3,46.2
train\2020_olympics_dive_26\frame_0.jpg,Armstand Back 3 Somersaults,Pike,3.5,59.5
train\2020_olympics_dive_26\frame_10.jpg,Armstand Back 3 Somersaults,Pike,3.5,59.5
train\2020_olympics_dive_26\frame_100.jpg,Armstand Back 3 Somersaults,Pike,3.5,59.5
train\2020_olympics_dive_26\frame_102.jpg,Armstand Back 3 Somersaults,Pike,3.5,59.5
train\2020_olympics_dive_26\frame_104.jpg,Armstand Back 3 Somersaults,Pike,3.5,59.5
train\2020_olympics_dive_26\frame_106.jpg,Armstand Back 3 Somersaults,Pike,3.5,59.5
train\2020_olympics_dive_26\frame_108.jpg,Armstand Back 3 Somersaults,Pike,3.5,59.5
train\2020_olympics_dive_26\frame_110.jpg,Armstand Back 3 Somersaults,Pike,3.5,59.5
train\2020_olympics_dive_26\frame_112.jpg,Armstand Back 3 Somersaults,Pike,3.5,59.5
train\2020_olympics_dive_26\frame_114.jpg,Armstand Back 3 Somersaults,Pike,3.5,59.5
train\2020_olympics_dive_26\frame_116.jpg,Armstand Back 3 Somersaults,Pike,3.5,59.5
train\2020_olympics_dive_26\frame_118.jpg,Armstand Back 3 Somersaults,Pike,3.5,59.5
train\2020_olympics_dive_26\frame_12.jpg,Armstand Back 3 Somersaults,Pike,3.5,59.5
train\2020_olympics_dive_26\frame_120.jpg,Armstand Back 3 Somersaults,Pike,3.5,59.5
train\2020_olympics_dive_26\frame_122.jpg,Armstand Back 3 Somersaults,Pike,3.5,59.5
train\2020_olympics_dive_26\frame_124.jpg,Armstand Back 3 Somersaults,Pike,3.5,59.5
train\2020_olympics_dive_26\frame_126.jpg,Armstand Back 3 Somersaults,Pike,3.5,59.5
train\2020_olympics_dive_26\frame_128.jpg,Armstand Back 3 Somersaults,Pike,3.5,59.5
train\2020_olympics_dive_26\frame_130.jpg,Armstand Back 3 Somersaults,Pike,3.5,59.5
train\2020_olympics_dive_26\frame_132.jpg,Armstand Back 3 Somersaults,Pike,3.5,59.5
train\2020_olympics_dive_26\frame_134.jpg,Armstand Back 3 Somersaults,Pike,3.5,59.5
train\2020_olympics_dive_26\frame_136.jpg,Armstand Back 3 Somersaults,Pike,3.5,59.5
train\2020_olympics_dive_26\frame_138.jpg,Armstand Back 3 Somersaults,Pike,3.5,59.5
train\2020_olympics_dive_26\frame_14.jpg,Armstand Back 3 Somersaults,Pike,3.5,59.5
train\2020_olympics_dive_26\frame_140.jpg,Armstand Back 3 Somersaults,Pike,3.5,59.5
train\2020_olympics_dive_26\frame_142.jpg,Armstand Back 3 Somersaults,Pike,3.5,59.5
train\2020_olympics_dive_26\frame_144.jpg,Armstand Back 3 Somersaults,Pike,3.5,59.5
train\2020_olympics_dive_26\frame_146.jpg,Armstand Back 3 Somersaults,Pike,3.5,59.5
train\2020_olympics_dive_26\frame_148.jpg,Armstand Back 3 Somersaults,Pike,3.5,59.5
train\2020_olympics_dive_26\frame_16.jpg,Armstand Back 3 Somersaults,Pike,3.5,59.5
train\2020_olympics_dive_26\frame_18.jpg,Armstand Back 3 Somersaults,Pike,3.5,59.5
train\2020_olympics_dive_26\frame_2.jpg,Armstand Back 3 Somersaults,Pike,3.5,59.5
train\2020_olympics_dive_26\frame_20.jpg,Armstand Back 3 Somersaults,Pike,3.5,59.5
train\2020_olympics_dive_26\frame_22.jpg,Armstand Back 3 Somersaults,Pike,3.5,59.5
train\2020_olympics_dive_26\frame_24.jpg,Armstand Back 3 Somersaults,Pike,3.5,59.5
train\2020_olympics_dive_26\frame_26.jpg,Armstand Back 3 Somersaults,Pike,3.5,59.5
